USER_ID,USER_LOAN_RANK,CREDIT_SCORE
202760,21,0.8444
202784,20,0.8146
202828,6,0.8521
202900,16,0.8237
202910,7,0.8576
203036,3,0.8643
203224,3,0.8435
203625,1,0.641
203771,1,0.5718
203789,28,0.8501
203799,12,0.8873
203896,2,0.8518
204262,20,0.8423
204313,13,0.8163
204407,16,0.8574
204414,1,0.6231
204549,11,0.8347
204609,4,0.841
204801,15,0.8412
204957,13,0.8347
204988,16,0.8848
204999,1,0.5529
205004,6,0.8458
205155,4,0.8505
205309,6,0.8703
205374,9,0.8511
205570,4,0.8487
205576,16,0.8846
205785,3,0.8211
205833,4,0.8885
205962,22,0.8682
206008,5,0.8105
206050,9,0.8604
206091,3,0.8486
206098,17,0.8329
206516,1,0.5003
206997,3,0.9002
207055,12,0.87
207111,20,0.7304
207193,17,0.8065
207202,10,0.8701
207217,5,0.8297
207342,18,0.8606
207459,3,0.8395
207470,3,0.8693
207485,14,0.851
207580,18,0.8536
207584,22,0.8312
207647,1,0.5978
207881,21,0.8438
207889,4,0.8896
207951,2,0.8365
207981,6,0.915
208344,6,0.8127
208539,4,0.858
208921,12,0.7678
208942,11,0.8555
209119,12,0.8597
209513,27,0.8747
209968,1,0.6668
209995,3,0.7879
210006,17,0.8405
210080,24,0.8377
210401,4,0.8191
210610,17,0.9118
210696,22,0.8587
210701,7,0.8446
210775,9,0.7807
210906,8,0.8672
211331,20,0.8152
211366,15,0.9132
211380,16,0.8019
211393,2,0.8054
211441,23,0.852
211472,16,0.8394
211659,24,0.7632
211734,8,0.9123
211751,38,0.7786
211761,18,0.7847
211815,15,0.9157
211821,13,0.862
211825,7,0.8337
212002,5,0.8803
212058,8,0.8535
212097,14,0.8645
212288,5,0.8247
212328,8,0.7859
212340,18,0.8449
212375,5,0.8215
212679,5,0.82
212688,15,0.8325
212760,19,0.8769
212802,5,0.8378
213011,8,0.9409
213316,1,0.6136
213382,2,0.8353
213384,18,0.8593
213391,1,0.5419
213450,21,0.8899
213526,6,0.9035
213868,2,0.8456
213918,11,0.85
214227,4,0.9214
214346,17,0.7366
214395,14,0.8609
214472,15,0.8541
214482,3,0.8644
214518,3,0.8523
214683,12,0.8465
214812,20,0.8476
214838,15,0.8214
214909,16,0.8856
215136,3,0.8072
215142,38,0.8691
215365,15,0.8461
215394,5,0.8767
215428,14,0.8978
215503,4,0.8857
215548,23,0.7142
215789,1,0.553
215819,12,0.879
215906,25,0.8322
215985,8,0.8983
216182,9,0.7695
216642,4,0.8914
216749,13,0.8677
216758,7,0.8816
216928,2,0.7838
217015,2,0.8644
217099,6,0.8469
217147,13,0.8422
217244,2,0.818
217375,4,0.8269
217428,8,0.8191
218078,1,0.579
218141,3,0.8348
218164,4,0.8703
218245,3,0.8262
218284,5,0.8632
218337,1,0.5626
218467,14,0.8258
218502,5,0.8697
218721,21,0.8914
218736,14,0.8295
218760,25,0.843
218798,10,0.8967
218922,1,0.7239
218928,5,0.8252
218959,1,0.7688
219199,6,0.8245
219372,7,0.8575
219375,24,0.8412
219395,5,0.8538
219458,6,0.8256
219465,3,0.7794
219891,6,0.9219
219910,4,0.8421
219936,3,0.8463
220138,2,0.8458
220185,16,0.8599
220242,6,0.8486
220604,26,0.8904
220621,4,0.8208
220680,1,0.6872
220776,18,0.8209
220958,25,0.7916
221328,11,0.8025
221432,1,0.5465
221526,22,0.7844
221658,9,0.9128
221693,4,0.7922
221782,12,0.8906
221785,1,0.499
221934,12,0.876
222040,1,0.6068
222044,6,0.8731
222334,30,0.8363
222412,2,0.7901
222482,6,0.85
222544,1,0.6866
222851,7,0.8356
222892,3,0.9021
222946,5,0.8507
223032,7,0.8597
223101,14,0.8492
223418,7,0.8897
223448,1,0.5191
223495,6,0.8659
223777,15,0.8632
223792,2,0.8012
223902,9,0.9094
224117,4,0.8135
224347,5,0.8225
224350,10,0.8637
224375,13,0.8258
224444,8,0.8531
224499,23,0.7953
224584,1,0.6805
224743,8,0.8762
224744,1,0.6547
224848,16,0.8174
225516,7,0.8485
225678,10,0.8694
226125,3,0.8421
226174,2,0.8443
226299,4,0.8707
226397,3,0.9193
226706,2,0.8298
226775,1,0.6313
226826,11,0.9119
226856,2,0.8118
227118,1,0.6643
227144,3,0.8932
227187,4,0.85
227351,3,0.8297
227370,13,0.8614
227374,2,0.8159
227411,9,0.842
227447,1,0.5872
227525,2,0.7518
227565,11,0.8279
227597,9,0.8766
227649,18,0.8266
227808,10,0.8413
227851,11,0.8431
227861,1,0.5215
227939,16,0.8548
227997,6,0.8249
228031,10,0.8152
228242,18,0.7883
228260,3,0.8558
228343,3,0.8114
228525,5,0.8693
228706,5,0.8629
228832,17,0.8747
229035,15,0.8535
229146,6,0.8599
229261,4,0.8541
229265,2,0.8342
229384,14,0.8504
229509,7,0.8564
230052,18,0.8443
230147,23,0.8809
230158,10,0.8471
230404,20,0.8408
230532,14,0.9183
230586,14,0.8461
230703,1,0.6938
230757,1,0.7267
230772,2,0.8398
230791,12,0.9329
231196,3,0.8896
231202,12,0.8336
231365,5,0.8491
231482,2,0.7886
231691,6,0.8122
231745,5,0.8421
232155,12,0.8539
232334,7,0.844
232490,1,0.5569
232570,17,0.8502
232694,3,0.8092
232732,7,0.8491
232874,22,0.8663
232923,3,0.9311
233329,1,0.6017
233366,6,0.8625
233379,4,0.8364
233389,4,0.8605
233391,4,0.8309
233406,5,0.8333
233621,10,0.8414
233714,10,0.883
233925,4,0.86
234020,1,0.586
234262,20,0.8277
234422,8,0.9089
234572,19,0.8533
234681,17,0.8176
234688,7,0.8721
234798,2,0.8672
234870,7,0.8999
234882,10,0.8523
235290,10,0.8098
235595,4,0.8103
235807,5,0.8804
235898,5,0.8023
236010,12,0.8424
236337,16,0.888
236504,4,0.8336
236555,4,0.8591
236667,10,0.8463
236749,5,0.9584
237235,14,0.8927
237276,1,0.6625
237384,1,0.7788
237467,25,0.8834
237516,13,0.9064
237621,23,0.784
237834,1,0.6328
238042,3,0.8358
238330,9,0.8585
238355,4,0.8309
238621,12,0.8946
238650,5,0.8779
238718,5,0.8455
238826,7,0.8733
238833,1,0.598
238842,11,0.8915
238892,2,0.862
239034,5,0.8726
239062,7,0.859
239434,5,0.8564
239465,8,0.9068
239559,12,0.8087
240258,9,0.8412
240669,10,0.9149
240752,8,0.8648
240792,2,0.8538
240813,3,0.8616
241000,22,0.8106
241024,7,0.8287
241401,7,0.9108
241441,24,0.8452
241446,17,0.8532
241532,1,0.7392
241787,7,0.8538
241890,15,0.6895
242081,4,0.8144
242197,4,0.8748
242257,10,0.8782
242401,4,0.8515
242438,4,0.8307
242642,1,0.593
242726,1,0.624
243353,9,0.9105
243414,19,0.886
243457,6,0.8484
243771,9,0.8728
243805,16,0.7952
243856,3,0.8302
243927,18,0.8637
243933,2,0.8393
243978,18,0.8579
244058,18,0.863
244075,26,0.9315
244220,14,0.8451
244349,4,0.8137
244381,1,0.6458
244386,13,0.8512
244456,2,0.7425
244575,12,0.8783
244603,19,0.8288
244633,10,0.8875
244777,5,0.8342
245035,3,0.8125
245264,1,0.5135
245324,10,0.8347
245470,2,0.7907
245485,3,0.86
245517,5,0.9294
245691,3,0.8864
245811,10,0.8943
245876,4,0.8416
245878,6,0.801
246045,8,0.9171
246142,9,0.8777
246243,5,0.8591
246268,7,0.8074
246364,9,0.8748
246429,1,0.5917
246569,8,0.9015
246570,1,0.5899
246590,16,0.8703
246738,4,0.8948
247050,24,0.8417
247396,2,0.7405
247493,13,0.8575
247505,3,0.8094
247827,22,0.8512
247937,17,0.8653
247992,20,0.8878
248391,7,0.8948
248470,1,0.5979
248924,9,0.9182
249032,8,0.8037
249048,15,0.884
249137,23,0.8114
249402,2,0.8129
249500,2,0.8185
249523,15,0.7591
249646,19,0.7934
249657,4,0.7851
249710,22,0.8364
249712,14,0.8672
249838,13,0.844
249860,2,0.8712
250102,8,0.8924
250161,16,0.7943
250230,16,0.835
250469,18,0.8374
250620,11,0.8541
251422,17,0.8415
251448,15,0.8709
251456,5,0.8972
251530,13,0.8334
251599,8,0.917
251628,17,0.8775
251684,4,0.8629
251789,2,0.8296
251863,15,0.879
252410,13,0.8943
252482,3,0.8141
252512,1,0.6348
252621,2,0.8181
252645,1,0.61
252827,7,0.8872
252954,8,0.8526
253025,10,0.9079
253031,14,0.8555
253058,13,0.8323
253141,1,0.5405
253180,7,0.8551
253438,6,0.863
253440,8,0.8644
253549,28,0.8225
253629,25,0.8188
253645,11,0.8505
253703,9,0.8192
254029,12,0.8595
254076,9,0.869
254282,9,0.759
254538,11,0.883
254571,16,0.8246
254577,2,0.7667
254643,11,0.9183
254712,2,0.7899
255010,3,0.8893
255015,5,0.8609
255155,1,0.6953
255190,5,0.8586
255526,9,0.8249
255574,3,0.8452
255719,9,0.9051
256119,14,0.8536
256134,1,0.4901
256140,3,0.913
256201,3,0.8006
256350,9,0.9161
256384,16,0.814
256393,4,0.8545
256633,1,0.6514
256930,15,0.7901
257018,7,0.8212
257263,10,0.8759
257414,16,0.7817
257463,7,0.8634
257564,1,0.56
257611,20,0.8762
257813,5,0.8506
257956,8,0.8755
258143,7,0.8942
258490,6,0.7706
258528,11,0.8396
258786,2,0.7875
258828,1,0.6638
258926,10,0.8616
259097,13,0.8823
259303,2,0.7013
259314,10,0.8693
259475,1,0.5415
259678,9,0.8747
260001,1,0.7085
260257,7,0.8689
260281,7,0.832
260316,9,0.8649
260552,4,0.819
260588,8,0.7974
260880,2,0.8474
260951,1,0.6312
260967,18,0.8349
261046,4,0.8829
261183,3,0.8374
261187,4,0.876
261590,6,0.8066
261598,1,0.7191
261816,1,0.6018
262079,9,0.8486
262162,8,0.8198
262242,3,0.7649
262265,1,0.6564
262327,17,0.8171
262376,5,0.7997
262734,9,0.8533
262746,10,0.8511
262791,16,0.849
262927,17,0.8452
262963,9,0.8646
263243,13,0.8421
263304,6,0.8523
263405,2,0.8061
263605,8,0.8938
263695,12,0.8713
263927,2,0.7829
264134,1,0.7714
264137,7,0.8628
264171,2,0.8157
264188,13,0.8584
264193,8,0.8954
264249,10,0.8385
264259,10,0.8889
264330,2,0.83
264544,5,0.8109
264671,10,0.8103
264697,8,0.8422
264777,7,0.8552
264841,1,0.5899
264913,4,0.893
264962,11,0.8506
265081,13,0.8658
265315,22,0.8565
265451,1,0.6314
265606,11,0.8708
265672,12,0.807
265781,2,0.8612
265982,12,0.8278
266155,2,0.8424
266178,16,0.9004
266384,2,0.8599
266527,1,0.6105
266539,29,0.8306
266721,11,0.8998
266745,23,0.8752
266852,19,0.8147
266913,3,0.8573
266917,1,0.6175
266964,4,0.8266
267121,5,0.8929
267146,1,0.7068
267159,17,0.7711
267170,17,0.8721
267235,5,0.8992
267443,4,0.8967
267457,8,0.8337
267603,18,0.8714
267734,21,0.8882
267782,8,0.9039
267917,11,0.8595
268085,3,0.8631
268133,6,0.8534
268300,6,0.9411
268715,5,0.8963
268724,2,0.7218
268767,1,0.6419
268774,13,0.9061
268794,13,0.8607
268941,4,0.8354
268944,8,0.8703
268946,31,0.8239
268955,1,0.7672
269056,6,0.8206
269274,1,0.5912
269927,3,0.7669
270013,9,0.8514
270053,2,0.7734
270113,3,0.8134
270122,3,0.7945
270167,34,0.8443
270249,25,0.8344
270371,1,0.7078
270608,6,0.8395
270795,9,0.884
270812,11,0.8404
271021,5,0.8342
271253,4,0.8922
271353,8,0.83
271496,1,0.8167
271656,487,0.7832
271828,8,0.8481
271919,22,0.8819
272185,22,0.8595
272236,13,0.8814
272411,22,0.7469
272501,6,0.7979
272665,2,0.7908
272741,1,0.7836
272896,15,0.7663
273166,15,0.8541
273265,1,0.6107
273322,2,0.8837
273363,10,0.906
273493,5,0.811
273604,3,0.7981
273871,2,0.8195
273880,20,0.8296
274116,13,0.8446
274164,4,0.8609
274342,18,0.8608
274411,7,0.8694
274507,16,0.8662
274558,26,0.8489
274610,9,0.9256
274704,5,0.8424
274724,6,0.8508
274786,2,0.8702
274823,7,0.8566
274946,10,0.8613
274956,10,0.8603
274972,7,0.8111
275775,1,0.5884
275916,17,0.8192
275923,1,0.6609
276076,8,0.7867
276203,14,0.8603
276236,2,0.803
276546,1,0.6484
276722,7,0.8667
277006,4,0.8654
277265,11,0.9006
277400,18,0.79
277548,15,0.8372
277587,5,0.8609
278568,13,0.7472
278765,11,0.8329
278827,4,0.8083
278836,5,0.8261
279266,1,0.5913
279296,1,0.6107
279465,7,0.8681
279622,1,0.7148
279632,9,0.8301
279927,9,0.8822
279937,10,0.861
279963,10,0.8271
279978,13,0.8741
280014,4,0.8312
280338,20,0.8851
280374,2,0.8506
280419,12,0.86
280750,1,0.5691
280855,1,0.5357
280928,1,0.5672
281371,26,0.8597
281943,4,0.8807
281974,3,0.8538
282201,16,0.8243
282286,14,0.8553
283087,14,0.8878
283156,2,0.8702
283194,2,0.8218
283416,13,0.825
283603,4,0.8291
283861,14,0.871
283920,3,0.8978
283983,3,0.848
284116,2,0.785
284255,12,0.9018
284264,3,0.8529
284708,2,0.7633
284777,3,0.8044
284811,7,0.8561
284960,6,0.822
285103,6,0.8623
285439,6,0.8187
285455,2,0.8407
285686,2,0.8681
285745,18,0.7691
285820,2,0.84
285844,11,0.8976
285900,13,0.9206
286265,7,0.8494
286294,13,0.844
286347,18,0.8244
286445,2,0.8438
286704,21,0.8393
286805,1,0.7161
286863,2,0.8383
287002,22,0.7923
287102,5,0.8451
287129,1,0.7177
287165,8,0.8356
287331,18,0.8559
287372,6,0.8575
287401,20,0.7806
287450,7,0.7769
287574,3,0.8374
287599,5,0.8835
287657,8,0.8541
287746,6,0.8611
287773,4,0.8434
288097,4,0.834
288115,7,0.8592
288993,2,0.8891
288994,14,0.8717
289118,15,0.8144
289209,6,0.9132
289714,2,0.8724
290600,3,0.7932
290620,14,0.8594
290686,4,0.8911
290792,5,0.8666
290803,1,0.6058
291349,4,0.8655
291354,13,0.8573
291404,5,0.755
291755,16,0.8469
292167,8,0.8891
292590,12,0.8531
292756,1,0.6796
293157,21,0.8559
293674,6,0.8556
293929,5,0.8262
294462,4,0.8279
294526,1,0.6162
294572,8,0.8598
294663,5,0.8093
294688,2,0.7956
294933,8,0.8266
295022,4,0.8204
295312,8,0.8394
295319,10,0.8549
295458,3,0.8451
295586,1,0.6815
295602,4,0.8695
295830,3,0.9164
295999,6,0.8731
296135,11,0.8373
296233,12,0.8062
297071,6,0.8764
297419,14,0.8772
297446,2,0.8025
297791,16,0.8517
298032,10,0.8844
298112,13,0.886
298379,10,0.8625
298784,8,0.8697
298915,2,0.7807
299355,7,0.9395
299713,14,0.7901
300163,5,0.8709
300174,2,0.8266
300962,6,0.8933
301552,13,0.8686
301724,2,0.8408
301752,7,0.8692
301980,5,0.8465
302150,1,0.5395
302172,2,0.8481
302674,14,0.8361
302693,10,0.8586
302724,21,0.8605
302736,9,0.852
302986,3,0.8667
303229,23,0.8822
303242,11,0.8434
303346,6,0.821
303399,8,0.8556
303557,16,0.948
303691,3,0.8459
303888,15,0.8499
303961,4,0.8846
303978,3,0.8956
304098,1,0.6193
304511,1,0.5127
304602,17,0.8991
304612,1,0.5876
304628,5,0.8221
304631,12,0.8095
304646,3,0.9404
304739,8,0.8849
304767,9,0.9036
304775,1,0.6418
304884,1,0.6382
304903,9,0.8825
304921,4,0.8336
305027,14,0.8675
305124,17,0.8669
305203,5,0.8667
305243,16,0.8583
305352,7,0.9051
305498,5,0.8254
305599,16,0.8012
305631,2,0.8425
305736,13,0.7656
305850,16,0.7612
305853,3,0.9231
305868,16,0.8082
306117,13,0.8481
306131,7,0.9182
306283,4,0.8488
306369,11,0.8801
307064,4,0.8502
307262,2,0.816
307322,1,0.4994
307369,5,0.8185
307453,20,0.7957
307534,1,0.6528
307675,5,0.8574
307711,3,0.8534
307859,8,0.84
308060,5,0.8867
308100,3,0.7099
308226,7,0.8741
308263,2,0.8232
308350,1,0.6371
308445,12,0.9248
308483,19,0.8577
308627,5,0.8886
309006,23,0.8918
309022,18,0.8752
309094,4,0.893
309132,18,0.8261
309322,2,0.8914
309375,1,0.6331
309402,19,0.8377
309641,1,0.5042
309883,6,0.8588
309906,15,0.8801
309928,8,0.8427
310000,1,0.6125
310853,1,0.5285
310985,10,0.8465
311087,16,0.8845
311094,1,0.6399
311165,2,0.9163
311209,2,0.9169
311436,7,0.8139
311545,4,0.8722
311570,15,0.824
311572,3,0.8373
311583,2,0.8495
311618,23,0.8371
311826,6,0.8701
311829,6,0.7862
311918,1,0.65
311922,5,0.8901
312355,3,0.9063
312472,2,0.8599
312664,23,0.8415
312782,8,0.7798
312845,1,0.5616
312868,5,0.8695
312964,2,0.8017
313063,2,0.792
313097,18,0.8578
313322,12,0.8903
313385,13,0.8651
313399,4,0.8854
313506,17,0.8524
313553,1,0.5146
313554,16,0.8639
313648,1,0.7668
313849,18,0.8492
314037,1,0.6195
314038,18,0.8642
314172,2,0.8282
314208,5,0.7859
314313,9,0.883
314338,5,0.8441
314426,6,0.8154
314470,11,0.8699
315091,1,0.528
315151,3,0.8361
315162,26,0.8609
315345,11,0.857
315897,14,0.8662
316080,3,0.8063
316387,6,0.8824
316479,18,0.8463
316488,2,0.8205
316518,2,0.8206
316959,22,0.8286
316993,1,0.5665
317036,3,0.8133
317296,8,0.8525
317361,6,0.8728
317454,2,0.8118
317485,17,0.8632
317506,2,0.8123
317586,19,0.8791
317606,9,0.9026
317691,6,0.8635
317873,6,0.8772
318105,18,0.8734
318180,2,0.8146
318325,2,0.8676
318374,11,0.8299
318456,4,0.8971
318527,11,0.8069
318650,18,0.9088
318667,11,0.8751
318791,6,0.8592
318808,8,0.8501
318917,5,0.8164
318979,8,0.8644
319037,11,0.8683
319130,5,0.8616
319148,3,0.8235
319329,12,0.8395
319491,9,0.869
319545,20,0.8844
319571,7,0.8718
319897,19,0.8606
319923,18,0.8689
320011,11,0.8466
320076,10,0.8498
320077,5,0.8536
320372,6,0.8718
320510,1,0.7239
320603,2,0.8033
320658,15,0.9072
320690,4,0.8429
320850,2,0.8265
320863,4,0.8992
320928,18,0.8479
321176,9,0.8195
321244,9,0.8666
321249,7,0.8649
321284,12,0.9032
321308,19,0.8324
321316,5,0.8645
321335,23,0.7531
321358,9,0.8567
321434,2,0.8672
321440,11,0.8304
321461,12,0.9332
321663,5,0.8661
321689,15,0.8482
321712,14,0.8323
321793,17,0.7948
321797,11,0.8202
322143,2,0.8863
322280,3,0.865
322515,4,0.868
322807,3,0.8473
322893,18,0.8114
323051,7,0.8352
323305,16,0.8644
323536,3,0.8525
323619,4,0.8606
323622,16,0.8479
323700,1,0.6646
323748,1,0.7205
323916,9,0.8625
324107,1,0.6905
324126,10,0.8246
324130,3,0.8186
324288,18,0.8776
324348,13,0.8561
324363,12,0.7239
324368,7,0.8076
324373,2,0.7673
324543,6,0.8754
324780,9,0.8707
324965,5,0.7595
325077,9,0.8596
325135,15,0.8712
325139,14,0.8249
325219,4,0.8585
325285,2,0.7974
325409,4,0.8259
325411,5,0.8663
325437,5,0.8282
325495,2,0.8635
325813,9,0.8405
325864,7,0.8529
325889,6,0.8559
325973,2,0.806
326096,10,0.7895
326125,9,0.8878
326137,2,0.8018
326149,13,0.8648
326201,21,0.7851
326317,22,0.8722
326590,2,0.8513
326727,7,0.8594
326861,19,0.8115
326996,16,0.8356
327031,2,0.8057
327078,15,0.7838
327336,8,0.8118
327370,13,0.814
327445,25,0.8605
327522,2,0.8421
327599,10,0.8471
327842,13,0.7717
327986,5,0.8904
328174,10,0.8852
328241,2,0.8248
328549,2,0.909
328564,4,0.8644
328577,1,0.6028
328865,18,0.8714
328867,24,0.8325
328980,4,0.9108
328995,19,0.8576
328996,8,0.8584
329084,1,0.6518
329125,15,0.8385
329252,2,0.8347
329276,17,0.8511
329373,19,0.7322
329441,12,0.8838
329489,8,0.8081
329616,12,0.8897
329645,12,0.8083
329696,7,0.8733
329705,2,0.8363
329746,7,0.8625
329983,6,0.8657
330024,15,0.8841
330055,16,0.8065
330061,2,0.8445
330094,13,0.8889
330115,51,0.872
330198,6,0.8575
330222,3,0.7468
330230,18,0.8476
330297,2,0.8139
330457,5,0.851
330514,18,0.7475
330516,5,0.8328
330722,6,0.9194
330797,20,0.8396
330836,15,0.8721
330910,1,0.6016
330969,11,0.8196
331034,10,0.8796
331042,3,0.8597
331085,21,0.8536
331151,3,0.8871
331282,4,0.7261
331346,4,0.8887
331365,4,0.8567
331461,5,0.824
331608,21,0.8627
331618,1,0.588
331651,13,0.7696
331895,1,0.5876
331917,12,0.8757
331984,4,0.912
332062,11,0.9035
332099,2,0.8754
332110,4,0.8728
332122,17,0.8648
332151,15,0.8363
332416,2,0.844
332429,3,0.8739
332550,3,0.7851
332603,1,0.5517
332691,10,0.8635
332714,10,0.8634
332716,4,0.8806
333002,3,0.8797
333106,2,0.7696
333356,28,0.8324
333382,2,0.8237
334040,5,0.8332
334061,9,0.8807
334177,22,0.8001
334225,1,0.5269
334758,20,0.884
334827,2,0.7929
334884,5,0.8788
334893,15,0.862
335069,15,0.8279
335188,2,0.8779
335270,10,0.8389
335285,3,0.8362
335424,12,0.9032
335698,18,0.8575
335785,12,0.8567
335857,2,0.8654
335942,4,0.8334
335962,13,0.8554
335983,19,0.8037
335992,13,0.8155
336018,21,0.8977
336025,1,0.6078
336263,7,0.8336
336464,11,0.8587
336575,18,0.8746
336580,12,0.8119
336938,5,0.8889
337001,16,0.8453
337072,4,0.8535
337164,6,0.8263
337364,11,0.8551
337562,13,0.8276
337659,18,0.8727
337740,12,0.8779
337785,2,0.8299
337792,17,0.8495
337969,2,0.8187
338164,1,0.6735
338196,2,0.8403
338393,19,0.7899
338406,12,0.9068
338460,9,0.9013
338517,12,0.8167
338580,1,0.7838
338586,1,0.645
338587,10,0.7932
338601,12,0.8782
338639,22,0.8501
338650,7,0.8411
338820,4,0.8245
338855,6,0.9178
338871,2,0.783
338888,1,0.5752
338917,2,0.851
339020,11,0.8639
339081,2,0.8274
339156,6,0.9218
339500,16,0.8802
339513,4,0.899
339522,4,0.8224
339775,8,0.8541
339800,1,0.5521
339856,3,0.8571
339893,7,0.8876
339924,5,0.8568
339968,17,0.8762
340010,4,0.864
340042,2,0.8363
340072,23,0.8418
340115,20,0.8183
340189,8,0.8588
340319,13,0.861
340338,1,0.5464
340529,10,0.8804
340534,3,0.8849
340783,15,0.8598
340963,6,0.9002
341042,2,0.8715
341110,3,0.8783
341121,18,0.8471
341151,4,0.818
341335,23,0.8469
341559,3,0.8311
341642,8,0.9043
341656,13,0.9019
341663,1,0.65
341682,5,0.9449
341684,2,0.8026
341727,3,0.8358
341730,9,0.848
341734,1,0.5423
341771,1,0.6457
341800,7,0.8483
341829,13,0.8439
341843,18,0.8448
341883,17,0.8619
341887,2,0.8339
341888,4,0.8417
341941,14,0.8652
341970,5,0.849
342074,6,0.8528
342105,1,0.7235
342190,8,0.8921
342630,13,0.8451
342655,4,0.9269
342754,18,0.8465
342833,23,0.8595
343005,11,0.8812
343057,7,0.8239
343213,2,0.7814
343616,5,0.8832
343840,5,0.8417
343947,1,0.5107
344031,12,0.8025
344151,7,0.9051
344197,16,0.7991
344218,15,0.8674
344318,37,0.7024
344426,5,0.8611
344447,9,0.8595
344504,15,0.8521
344692,3,0.8204
344981,7,0.8672
345154,3,0.9073
345236,13,0.8997
345308,3,0.7709
345645,1,0.5924
345683,18,0.8627
345730,26,0.8351
345823,1,0.5735
345955,22,0.8951
346065,14,0.9303
346142,12,0.817
346162,12,0.8816
346210,1,0.6571
346327,13,0.8876
346354,11,0.9031
346552,20,0.8779
346694,8,0.8637
346775,2,0.8271
346878,16,0.87
346955,1,0.6579
347088,7,0.8551
347094,24,0.7989
347228,15,0.7648
347348,1,0.7217
347760,3,0.881
347923,12,0.8968
348019,1,0.5833
348040,18,0.8595
348143,2,0.7625
348362,8,0.8311
348454,31,0.8635
348613,5,0.7543
348635,22,0.8974
348956,17,0.8009
349143,5,0.8549
349148,3,0.8707
349368,33,0.7816
349383,6,0.7893
349471,8,0.8639
349605,17,0.8093
350010,10,0.8448
350075,9,0.9019
350460,14,0.8402
350606,18,0.8548
350607,7,0.8666
350777,1,0.6793
350912,7,0.8968
351057,7,0.8919
351077,9,0.8511
351353,2,0.8711
351445,1,0.6319
351521,5,0.822
351608,6,0.8145
352031,5,0.8565
352131,10,0.8392
352205,5,0.9062
352242,2,0.8533
352252,6,0.89
352325,5,0.9102
352487,12,0.7926
352594,4,0.8827
352601,24,0.8514
352749,1,0.5823
352771,10,0.8256
352823,18,0.7262
353073,4,0.8106
353532,1,0.6476
353758,20,0.8522
353790,2,0.7703
354082,1,0.739
354084,6,0.855
354261,9,0.8619
354542,5,0.8728
354667,6,0.783
354721,5,0.8647
354774,15,0.8698
354977,3,0.8284
355004,2,0.789
355451,18,0.8633
355580,6,0.8996
355627,3,0.8314
355635,3,0.8331
355724,8,0.8448
355741,2,0.8288
355785,7,0.8812
355799,6,0.8588
355892,8,0.8299
355932,6,0.8752
355948,2,0.8685
356114,22,0.9026
356154,3,0.8764
356333,7,0.8794
356399,5,0.8416
356532,3,0.8521
357077,7,0.8598
357195,4,0.9092
357255,6,0.8506
357607,12,0.886
358017,33,0.8367
358051,4,0.8541
358093,12,0.9185
358203,15,0.8689
358630,15,0.8274
358824,31,0.8425
358903,8,0.8316
359064,3,0.8263
359171,8,0.8441
359183,15,0.8241
359381,8,0.8011
359469,21,0.8538
359498,14,0.9148
359676,4,0.8018
359763,1,0.5102
359775,6,0.8305
359781,9,0.8877
359910,6,0.8633
360077,13,0.8275
360091,6,0.8333
360191,9,0.801
360292,7,0.8704
360802,13,0.8327
360840,2,0.9077
360897,11,0.7934
360967,17,0.8314
360998,7,0.8835
361026,8,0.8514
361401,4,0.8702
361521,17,0.869
361878,3,0.8832
362235,4,0.8775
362236,1,0.6282
362395,4,0.8593
362415,3,0.8037
362604,4,0.8482
362647,2,0.8294
362684,3,0.8609
362724,3,0.8012
362915,3,0.8348
363042,14,0.7884
363200,8,0.8508
363317,4,0.8807
363650,17,0.8825
363660,21,0.8407
363686,10,0.8347
363807,7,0.852
363871,23,0.9025
364020,16,0.877
364199,1,0.526
364231,2,0.7919
364347,10,0.8406
364431,16,0.8626
364462,18,0.8286
364464,6,0.8768
364465,9,0.8773
364502,25,0.7698
364578,9,0.9087
364877,5,0.8517
364959,22,0.8916
364970,4,0.8488
365197,18,0.8789
365277,6,0.8493
365709,8,0.853
366261,17,0.7403
366543,15,0.9052
366716,1,0.6445
366825,16,0.8844
367091,17,0.8394
367161,7,0.9274
367182,17,0.8912
367195,1,0.7305
367267,4,0.8633
367440,5,0.8922
367595,13,0.864
367642,1,0.6611
367647,8,0.8989
367873,13,0.8773
369119,13,0.8893
369499,2,0.7816
369507,19,0.7323
369736,17,0.8018
369741,5,0.8564
369810,6,0.8591
370095,9,0.8809
370139,13,0.8584
370508,22,0.8102
370531,2,0.8175
370548,16,0.9126
370657,1,0.5439
370812,1,0.6784
371256,5,0.8365
371381,6,0.8819
371800,4,0.8746
372037,27,0.8789
372236,1,0.5184
372260,1,0.5816
372271,11,0.8734
372357,5,0.87
372401,10,0.7887
373402,2,0.9237
373598,1,0.6173
373961,8,0.8332
374386,1,0.8217
374509,2,0.9335
374582,9,0.8498
374761,13,0.8304
374795,20,0.8275
374944,1,0.696
375064,4,0.9176
375092,16,0.8889
375100,8,0.8556
375320,4,0.8127
375384,2,0.7971
375637,3,0.847
375701,25,0.8691
375716,3,0.8136
375754,7,0.8754
376033,2,0.8244
