ID,LOAN_ID,USER_ID,CREATED_AT,AMOUNT_DISBURSED,AMOUNT_FEE,NUM_REPAYMENTS,DAYS_BTWN_REPAYMENTS,LOAN_TERM_DAYS,LOAN_STATUS,DISBURSED_AT,USER_LOAN_RANK,PAID_IN_FULL_AT,CREDIT_SCORE,AMOUNT_REPAID,LOAN_TENURE
69990,5939181,2679937,2018-05-23,1000,152,4,7,28,defaulted,23/05/18,3,,0.7951,8,
43434,4899035,2680289,2018-04-04,500,76,4,7,28,defaulted,2018-04-04 00:00:00,3,,0.8609,0,
94487,4974765,2680479,2018-07-04,500,76,4,7,28,defaulted,2018-07-04 00:00:00,1,,0.587,0,
67721,5208002,2681201,2018-04-18,250,38,4,7,28,defaulted,18/04/18,3,,0.8109,0,
22743,6644464,2681259,2018-06-25,1000,112,4,7,28,defaulted,25/06/18,1,,0.4848,100,
60018,5867610,2682077,2018-05-19,250,38,4,7,28,defaulted,19/05/18,2,,0.6934,22,
72883,5379566,2682588,2018-04-26,2000,304,4,7,28,defaulted,26/04/18,4,,0.8865,0,
75306,5197154,2682611,2018-04-17,2000,304,4,7,28,defaulted,17/04/18,3,,0.8613,1,
32529,5746833,2682630,2018-05-13,1000,152,4,7,28,defaulted,13/05/18,2,,0.7633,502,
35666,6483448,2683834,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,2,,0.8127,0,
78970,4989639,2684630,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8451,0,
38,4980106,2684822,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.7474,0,
35623,6381206,2685000,2018-12-06,3100,432,4,7,28,defaulted,2018-12-06 00:00:00,4,,0.7847,0,
59025,4927376,2685380,2018-05-04,1000,152,4,7,28,defaulted,2018-05-04 00:00:00,1,,0.5959,0,
23662,5021246,2686320,2018-09-04,3100,432,4,7,28,defaulted,2018-09-04 00:00:00,2,,0.7732,2,
36983,6538896,2686818,2018-06-20,500,76,4,7,28,defaulted,20/06/18,1,,0.6141,0,
78463,5657290,2687024,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,3,,0.8312,0,
81210,5285359,2687740,2018-04-22,1000,152,4,7,28,defaulted,22/04/18,6,,0.8031,0,
50827,5631700,2687790,2018-08-05,1000,152,4,7,28,defaulted,2018-08-05 00:00:00,3,,0.8431,62,
35397,4982519,2688725,2018-07-04,1000,152,4,7,28,defaulted,2018-07-04 00:00:00,3,,0.7953,4,
1048,5287062,2688812,2018-04-22,3100,452,1,28,28,defaulted,22/04/18,4,,0.8458,1300,
58588,5148914,2689129,2018-04-15,4000,540,4,7,28,defaulted,15/04/18,3,,0.8427,0,
6524,5010758,2689267,2018-09-04,1000,152,4,7,28,defaulted,2018-09-04 00:00:00,1,,0.6305,596,
8567,5093411,2689555,2018-12-04,3100,432,4,7,28,defaulted,2018-12-04 00:00:00,2,,0.8499,0,
84549,5358318,2689643,2018-04-25,250,38,4,7,28,defaulted,25/04/18,1,,0.5088,0,
3558,5305829,2690554,2018-04-23,3100,432,4,7,28,defaulted,23/04/18,2,,0.8289,0,
23696,5844806,2691100,2018-05-18,3100,432,4,7,28,defaulted,18/05/18,2,,0.7796,0,
83615,5416860,2691266,2018-04-28,5000,695,1,28,28,defaulted,28/04/18,5,,0.8987,1565,
59867,6030096,2692013,2018-05-27,500,96,4,7,28,defaulted,27/05/18,1,,0.621,0,
90064,6685813,2692415,2018-06-26,4000,540,4,7,28,defaulted,26/06/18,6,,0.8894,2,
13513,5127782,2692579,2018-04-14,3100,432,4,7,28,defaulted,14/04/18,2,,0.8836,0,
42251,4936367,2693236,2018-05-04,2000,304,4,7,28,defaulted,2018-05-04 00:00:00,2,,0.7813,14,
71586,5023236,2693344,2018-09-04,1000,152,4,7,28,defaulted,2018-09-04 00:00:00,3,,0.8409,200,
81846,5573990,2693558,2018-05-05,2000,304,4,7,28,defaulted,2018-05-05 00:00:00,5,,0.9049,577,
65031,6714754,2693565,2018-06-28,1000,152,4,7,28,defaulted,28/06/18,8,,0.8223,400,
77524,6321068,2693600,2018-09-06,2000,304,4,7,28,defaulted,2018-09-06 00:00:00,5,,0.8553,2,
96498,5153596,2694169,2018-04-15,1000,152,4,7,28,defaulted,15/04/18,4,,0.8197,0,
31730,5755548,2694293,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,2,,0.7142,0,
81240,6343211,2694424,2018-10-06,6600,1782,2,28,56,defaulted,2018-10-06 00:00:00,4,,0.9223,0,
15764,4852078,2695285,2018-01-04,3100,432,4,7,28,defaulted,2018-01-04 00:00:00,4,,0.7856,20,
39037,4974682,2695375,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8187,0,
93776,5431082,2696041,2018-04-29,1000,152,4,7,28,defaulted,29/04/18,6,,0.8482,789,
92849,6479565,2696185,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,8,,0.868,150,
76687,6686291,2696302,2018-06-26,1000,152,4,7,28,defaulted,26/06/18,5,,0.8207,600,
79200,5774247,2696445,2018-05-14,1000,152,4,7,28,defaulted,14/05/18,2,,0.8061,0,
32514,4984546,2696987,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8431,0,
53742,5012047,2697345,2018-09-04,3100,432,4,7,28,defaulted,2018-09-04 00:00:00,2,,0.7949,1,
14232,6339630,2697609,2018-10-06,2000,304,4,7,28,defaulted,2018-10-06 00:00:00,3,,0.8987,0,
18043,6765323,2698075,2018-06-30,6600,1782,2,28,56,defaulted,30/06/18,5,,0.8644,5,
74169,5766410,2698490,2018-05-14,3100,432,4,7,28,defaulted,14/05/18,5,,0.8604,54,
25211,5197608,2698693,2018-04-17,3100,432,4,7,28,defaulted,17/04/18,2,,0.8348,0,
72732,4885238,2699165,2018-03-04,1000,152,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.7836,3,
15055,5505890,2699551,2018-02-05,2000,304,4,7,28,defaulted,2018-02-05 00:00:00,3,,0.9089,574,
81515,6346438,2700015,2018-11-06,2000,304,4,7,28,defaulted,2018-11-06 00:00:00,6,,0.8727,94,
47950,4852960,2700037,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,5,,0.8342,1,
9244,6748528,2700432,2018-06-29,5000,664,4,7,28,defaulted,29/06/18,5,,0.8794,0,
33276,5633494,2700633,2018-08-05,4000,540,4,7,28,defaulted,2018-08-05 00:00:00,3,,0.8198,2540,
93216,5318492,2701283,2018-04-23,500,76,4,7,28,defaulted,23/04/18,3,,0.8057,0,
87294,5122930,2701598,2018-04-14,500,76,4,7,28,defaulted,14/04/18,2,,0.7827,0,
29804,5717295,2702289,2018-11-05,1000,152,4,7,28,defaulted,2018-11-05 00:00:00,2,,0.739,0,
6849,5067126,2702797,2018-11-04,3100,432,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.7556,0,
62825,6537315,2702834,2018-06-19,1000,152,4,7,28,defaulted,19/06/18,3,,0.8037,0,
94323,5639167,2703549,2018-08-05,250,38,4,7,28,defaulted,2018-08-05 00:00:00,2,,0.7676,0,
87224,5637503,2705757,2018-08-05,3100,452,1,28,28,defaulted,2018-08-05 00:00:00,5,,0.8828,0,
79731,5664434,2705837,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,3,,0.8458,776,
75387,4835449,2705913,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,2,,0.7653,0,
49167,5085519,2706105,2018-12-04,3100,432,4,7,28,defaulted,2018-12-04 00:00:00,2,,0.8319,2,
49231,4989748,2706774,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,3,,0.7682,0,
12115,5705838,2706831,2018-11-05,4000,540,4,7,28,defaulted,2018-11-05 00:00:00,3,,0.8989,0,
35654,5730876,2707462,2018-12-05,1000,152,4,7,28,defaulted,2018-12-05 00:00:00,4,,0.8353,0,
67553,6294364,2708054,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,4,,0.8551,0,
12278,5303556,2708620,2018-04-23,5000,664,4,7,28,defaulted,23/04/18,5,,0.877,12,
26677,6406808,2708688,2018-06-13,2000,304,4,7,28,defaulted,13/06/18,2,,0.8053,400,
45546,5735498,2708705,2018-12-05,5000,664,4,7,28,defaulted,2018-12-05 00:00:00,5,,0.7848,206,
36075,5796086,2708937,2018-05-16,3100,432,4,7,28,defaulted,16/05/18,3,,0.8617,0,
99830,5646479,2709210,2018-08-05,1000,152,4,7,28,defaulted,2018-08-05 00:00:00,9,,0.8316,3,
30746,4942910,2709797,2018-05-04,1000,152,4,7,28,defaulted,2018-05-04 00:00:00,3,,0.8257,0,
34541,5910205,2709858,2018-05-21,1000,152,4,7,28,defaulted,21/05/18,6,,0.8545,2,
19352,4988067,2709940,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,3,,0.8154,0,
33727,5888439,2710076,2018-05-20,5000,664,4,7,28,defaulted,20/05/18,4,,0.8539,0,
61344,5845388,2710318,2018-05-18,3100,432,4,7,28,defaulted,18/05/18,3,,0.8385,305,
23568,6414465,2710971,2018-06-14,1000,152,4,7,28,defaulted,14/06/18,5,,0.8458,44,
91274,6183289,2711246,2018-03-06,500,76,4,7,28,defaulted,2018-03-06 00:00:00,2,,0.7228,0,
53313,5003305,2711572,2018-08-04,1000,152,4,7,28,defaulted,2018-08-04 00:00:00,4,,0.8292,396,
91350,5220888,2711607,2018-04-18,3100,432,4,7,28,defaulted,18/04/18,2,,0.8267,171,
34053,6521980,2712031,2018-06-19,1000,152,4,7,28,defaulted,19/06/18,5,,0.7634,0,
37342,4882271,2712324,2018-03-04,2000,304,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.8198,704,
12063,4875831,2712689,2018-02-04,1000,152,4,7,28,defaulted,2018-03-04 00:00:00,1,,0.5307,0,
15045,4887255,2712806,2018-03-04,3100,452,1,28,28,defaulted,2018-03-04 00:00:00,3,,0.8539,540,
6814,5040441,2712923,2018-10-04,1000,152,4,7,28,defaulted,2018-10-04 00:00:00,4,,0.8415,0,
98918,6417122,2713232,2018-06-14,500,76,4,7,28,defaulted,14/06/18,2,,0.7661,0,
79875,5229726,2713544,2018-04-19,1000,152,4,7,28,defaulted,19/04/18,3,,0.8617,301,
96831,4835350,2714021,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,2,,0.8674,0,
33654,5060440,2715133,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.7799,0,
17447,5400050,2715351,2018-04-27,4000,540,4,7,28,defaulted,27/04/18,4,,0.8817,2,
14736,5825064,2715563,2018-05-17,3100,432,4,7,28,defaulted,17/05/18,4,,0.8249,0,
55131,5977196,2715841,2018-05-24,12000,2072,8,7,56,defaulted,25/05/18,12,,0.9241,2072,
8433,6116792,2716504,2018-05-31,4000,540,4,7,28,defaulted,31/05/18,7,,0.8728,2,
43413,6279417,2717370,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,6,,0.8344,0,
16243,5074781,2717398,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,1,,0.557,288,
18612,4999168,2717600,2018-08-04,3100,432,4,7,28,defaulted,2018-08-04 00:00:00,2,,0.7669,2558,
29472,5659509,2717633,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,13,,0.8425,0,
43126,6491653,2717714,2018-06-17,1000,152,4,7,28,defaulted,17/06/18,3,,0.8816,50,
5664,5807642,2719126,2018-05-16,3100,432,4,7,28,defaulted,16/05/18,3,,0.8312,0,
16692,5337496,2719562,2018-04-24,1000,152,4,7,28,defaulted,24/04/18,1,,0.5725,0,
40665,5998857,2719671,2018-05-25,3100,432,4,7,28,defaulted,25/05/18,9,,0.8366,1038,
359,4912953,2719757,2018-04-04,3100,432,4,7,28,defaulted,2018-04-04 00:00:00,3,,0.8422,19,
76345,5132705,2720157,2018-04-14,500,76,4,7,28,defaulted,14/04/18,3,,0.7976,0,
67612,4972167,2720472,2018-07-04,500,76,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.7271,74,
91811,5030573,2720548,2018-09-04,2000,304,4,7,28,defaulted,2018-09-04 00:00:00,3,,0.8351,577,
31502,5441627,2720629,2018-04-29,2000,304,4,7,28,defaulted,29/04/18,6,,0.881,136,
36619,4988602,2721060,2018-07-04,1000,152,4,7,28,defaulted,2018-07-04 00:00:00,3,,0.8329,0,
8899,4862005,2721081,2018-02-04,250,38,4,7,28,defaulted,2018-02-04 00:00:00,1,,0.5585,0,
36459,5189072,2721316,2018-04-17,4000,540,4,7,28,defaulted,17/04/18,3,,0.8358,0,
40527,6592446,2721825,2018-06-22,1000,152,4,7,28,defaulted,22/06/18,3,,0.836,0,
24283,6471658,2721884,2018-06-16,3100,452,1,28,28,defaulted,16/06/18,2,,0.8476,1,
6393,5992977,2722053,2018-05-25,3100,432,4,7,28,defaulted,25/05/18,2,,0.8182,1500,
43939,5756771,2724237,2018-05-14,1000,153,1,28,28,defaulted,14/05/18,3,,0.8567,200,
19920,5021743,2724362,2018-09-04,4000,540,4,7,28,defaulted,2018-09-04 00:00:00,3,,0.7808,0,
72491,5729372,2724915,2018-12-05,1000,153,1,28,28,defaulted,2018-12-05 00:00:00,5,,0.8291,0,
93075,5232566,2726507,2018-04-19,4000,540,4,7,28,defaulted,19/04/18,3,,0.8659,0,
10987,6337104,2727073,2018-10-06,500,76,4,7,28,defaulted,2018-10-06 00:00:00,3,,0.8896,0,
96608,6774609,2727585,2018-06-30,5000,664,4,7,28,defaulted,30/06/18,8,,0.8511,0,
71268,6284577,2728418,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,4,,0.8119,0,
48838,5655350,2729891,2018-09-05,5000,664,4,7,28,defaulted,2018-09-05 00:00:00,5,,0.8646,800,
97018,6026740,2730396,2018-05-27,4000,540,4,7,28,defaulted,27/05/18,6,,0.8802,2062,
49604,5012518,2730575,2018-09-04,3100,432,4,7,28,defaulted,2018-09-04 00:00:00,2,,0.8477,2032,
30336,5041598,2730620,2018-10-04,2000,304,4,7,28,defaulted,2018-10-04 00:00:00,2,,0.7959,0,
74537,5709826,2730756,2018-11-05,3100,432,4,7,28,defaulted,2018-11-05 00:00:00,3,,0.8555,69,
49313,5129288,2731747,2018-04-14,1000,152,4,7,28,defaulted,14/04/18,1,,0.549,0,
99603,5559080,2731901,2018-04-05,1000,153,1,28,28,defaulted,2018-04-05 00:00:00,3,,0.7902,6,
90195,6473201,2731905,2018-06-16,5000,695,1,28,28,defaulted,16/06/18,4,,0.9221,501,
36553,4994191,2732249,2018-08-04,1000,152,4,7,28,defaulted,2018-08-04 00:00:00,3,,0.7912,208,
76647,6225730,2732874,2018-05-06,5000,664,4,7,28,defaulted,2018-05-06 00:00:00,7,,0.8773,1,
9756,6529809,2732878,2018-06-19,1000,192,4,7,28,defaulted,19/06/18,1,,0.5427,0,
26644,5125909,2733173,2018-04-14,2000,306,1,28,28,defaulted,14/04/18,2,,0.8098,0,
38593,5377619,2733193,2018-04-26,1000,152,4,7,28,defaulted,26/04/18,5,,0.8559,0,
37639,5039972,2734411,2018-10-04,3100,432,4,7,28,defaulted,2018-10-04 00:00:00,2,,0.8352,116,
42987,5746252,2734481,2018-05-13,3100,432,4,7,28,defaulted,13/05/18,3,,0.8377,320,
89056,5276310,2734510,2018-04-21,1000,152,4,7,28,defaulted,21/04/18,3,,0.8345,0,
91653,5889307,2735655,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,4,,0.8549,0,
66952,5081024,2735719,2018-12-04,1000,152,4,7,28,defaulted,2018-12-04 00:00:00,5,,0.8059,0,
8847,5893822,2736222,2018-05-20,500,76,4,7,28,defaulted,20/05/18,2,,0.7201,0,
9287,5860220,2736763,2018-05-19,1000,152,4,7,28,defaulted,19/05/18,2,,0.7855,0,
16796,6395848,2737267,2018-06-13,4000,574,1,28,28,defaulted,13/06/18,4,,0.8248,0,
22489,4954487,2737727,2018-06-04,3100,432,4,7,28,defaulted,2018-06-04 00:00:00,2,,0.8262,100,
71403,6773314,2738128,2018-06-30,1000,152,4,7,28,defaulted,30/06/18,1,,0.6797,0,
80108,5951635,2738171,2018-05-23,1000,152,4,7,28,defaulted,23/05/18,3,,0.8371,50,
31168,5290323,2739564,2018-04-22,1000,152,4,7,28,defaulted,22/04/18,6,,0.8537,0,
38964,4856315,2740700,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,2,,0.7884,0,
75952,6382622,2741733,2018-12-06,3100,452,1,28,28,defaulted,2018-12-06 00:00:00,3,,0.916,1,
60482,5815454,2742377,2018-05-17,1000,153,1,28,28,defaulted,17/05/18,4,,0.8776,0,
82643,5343915,2742461,2018-04-25,500,76,4,7,28,defaulted,25/04/18,3,,0.83,0,
54536,5391752,2742638,2018-04-27,1000,152,4,7,28,defaulted,27/04/18,3,,0.7728,0,
49661,5334058,2743090,2018-04-24,2000,304,4,7,28,defaulted,24/04/18,5,,0.8691,8,
81337,5882232,2743329,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,3,,0.8377,0,
68244,5015622,2743583,2018-09-04,3100,432,4,7,28,defaulted,2018-09-04 00:00:00,3,,0.8658,0,
86164,5140178,2743774,2018-04-14,3100,432,4,7,28,defaulted,14/04/18,2,,0.8659,0,
26294,6023882,2744081,2018-05-27,5000,695,1,28,28,defaulted,27/05/18,5,,0.884,1290,
47577,5463555,2744287,2018-04-30,250,38,4,7,28,defaulted,30/04/18,1,,0.5095,5,
95743,6283914,2744424,2018-08-06,7750,2040,2,28,56,defaulted,2018-08-06 00:00:00,7,,0.8244,7250,
23588,4899699,2744564,2018-04-04,1000,152,4,7,28,defaulted,2018-04-04 00:00:00,3,,0.8094,572,
9209,5132301,2745339,2018-04-14,1000,152,4,7,28,defaulted,14/04/18,3,,0.8425,0,
27327,4872503,2746003,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,3,,0.8404,0,
24254,4845085,2746455,2018-01-04,4000,540,4,7,28,defaulted,2018-01-04 00:00:00,3,,0.7865,0,
48316,5630302,2746796,2018-08-05,2000,304,4,7,28,defaulted,2018-08-05 00:00:00,3,,0.8454,0,
32490,5690474,2747014,2018-10-05,3100,432,4,7,28,defaulted,2018-10-05 00:00:00,6,,0.8364,1200,
42321,4913595,2747265,2018-04-04,250,38,4,7,28,defaulted,2018-04-04 00:00:00,1,,0.5352,0,
32433,6006451,2747339,2018-05-26,3100,432,4,7,28,defaulted,26/05/18,3,,0.8805,532,
22217,4991092,2747968,2018-08-04,2000,304,4,7,28,defaulted,2018-08-04 00:00:00,2,,0.7753,8,
71579,4918765,2748037,2018-04-04,1000,152,4,7,28,defaulted,2018-04-04 00:00:00,2,,0.7709,0,
42287,4944637,2748355,2018-06-04,3100,432,4,7,28,defaulted,2018-06-04 00:00:00,2,,0.8206,1686,
35163,4845819,2748752,2018-01-04,4000,540,4,7,28,defaulted,2018-01-04 00:00:00,3,,0.7844,0,
45155,5243279,2748761,2018-04-19,1000,152,4,7,28,defaulted,19/04/18,4,,0.8521,4,
58749,5507334,2749073,2018-02-05,3100,452,1,28,28,defaulted,2018-02-05 00:00:00,3,,0.8046,0,
10097,5874526,2749226,2018-05-19,2000,304,4,7,28,defaulted,19/05/18,3,,0.8655,0,
1914,4978683,2749893,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8047,0,
20911,4918141,2749959,2018-04-04,3100,432,4,7,28,defaulted,2018-04-04 00:00:00,3,,0.8309,0,
33905,4881636,2750265,2018-03-04,3100,432,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.8445,0,
26517,6005936,2750305,2018-05-26,3100,432,4,7,28,defaulted,26/05/18,4,,0.8314,2,
73981,5930247,2750434,2018-05-22,500,76,4,7,28,defaulted,22/05/18,1,,0.5845,0,
18195,5131981,2750543,2018-04-14,3100,432,4,7,28,defaulted,14/04/18,2,,0.8649,0,
21330,5665583,2750685,2018-09-05,1000,152,4,7,28,defaulted,2018-09-05 00:00:00,1,,0.5623,0,
19476,4979002,2750887,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8066,0,
79648,4855467,2750891,2018-02-04,250,38,4,7,28,defaulted,2018-02-04 00:00:00,1,,0.5697,0,
26027,4957367,2752303,2018-06-04,1000,152,4,7,28,defaulted,2018-06-04 00:00:00,3,,0.7928,100,
95586,6659212,2752394,2018-06-25,3100,432,4,7,28,defaulted,25/06/18,13,,0.8603,2,
22622,4980913,2752493,2018-07-04,3100,432,4,7,28,defaulted,2018-07-04 00:00:00,2,,0.8012,332,
4701,6093714,2752623,2018-05-30,3100,432,4,7,28,defaulted,30/05/18,6,,0.8158,0,
49011,5648374,2752756,2018-08-05,1000,152,4,7,28,defaulted,2018-08-05 00:00:00,4,,0.8317,238,
68123,5003572,2753080,2018-08-04,3100,432,4,7,28,defaulted,2018-08-04 00:00:00,2,,0.8273,0,
57486,5017512,2753094,2018-09-04,4000,540,4,7,28,defaulted,2018-09-04 00:00:00,4,,0.832,2157,
56677,5430622,2753460,2018-04-29,1000,152,4,7,28,defaulted,29/04/18,5,,0.8088,0,
82979,5977835,2753598,2018-05-24,10000,2288,2,28,56,defaulted,24/05/18,7,,0.9308,10,
51670,6483355,2754306,2018-06-17,6600,1368,8,7,56,defaulted,17/06/18,6,,0.8855,0,
58029,4948827,2754416,2018-06-04,1000,152,4,7,28,defaulted,2018-06-04 00:00:00,1,,0.4982,0,
59980,4907573,2754444,2018-04-04,3100,432,4,7,28,defaulted,2018-04-04 00:00:00,2,,0.7851,0,
37630,5127352,2754860,2018-04-14,2000,304,4,7,28,defaulted,14/04/18,2,,0.8334,0,
69168,5062268,2756385,2018-11-04,4000,540,4,7,28,defaulted,2018-11-04 00:00:00,4,,0.8186,0,
16877,5158703,2756524,2018-04-15,3100,432,4,7,28,defaulted,15/04/18,2,,0.8501,900,
54750,5853571,2756638,2018-05-18,3100,432,4,7,28,defaulted,18/05/18,2,,0.7399,883,
79674,5008788,2756659,2018-08-04,1000,152,4,7,28,defaulted,2018-08-04 00:00:00,6,,0.8064,0,
35847,5059745,2757384,2018-11-04,3100,432,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.8448,0,
278,5047774,2757718,2018-10-04,3100,432,4,7,28,defaulted,2018-10-04 00:00:00,2,,0.8405,0,
75207,6619015,2758294,2018-06-23,1000,152,4,7,28,defaulted,23/06/18,3,,0.8189,268,
30187,5432398,2758369,2018-04-29,3100,432,4,7,28,defaulted,29/04/18,3,,0.8748,1410,
46133,5135726,2758482,2018-04-14,3100,432,4,7,28,defaulted,14/04/18,2,,0.867,0,
39221,6254683,2758763,2018-06-06,1000,152,4,7,28,defaulted,2018-06-06 00:00:00,3,,0.8503,0,
59069,5828922,2758961,2018-05-17,3100,452,1,28,28,defaulted,17/05/18,5,,0.8186,0,
48708,6292498,2758962,2018-08-06,1000,152,4,7,28,defaulted,2018-08-06 00:00:00,4,,0.7955,0,
39705,5328580,2760028,2018-04-24,1000,152,4,7,28,defaulted,24/04/18,1,,0.5709,200,
10597,5060477,2760268,2018-11-04,1000,152,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.8886,952,
50825,6213878,2760476,2018-05-06,5000,664,4,7,28,defaulted,2018-05-06 00:00:00,6,,0.8957,0,
8833,4872912,2761291,2018-02-04,1000,152,4,7,28,defaulted,2018-02-04 00:00:00,4,,0.8569,0,
81489,4846200,2761569,2018-01-04,1000,152,4,7,28,defaulted,2018-01-04 00:00:00,3,,0.8447,0,
72547,6376052,2761733,2018-12-06,2000,304,4,7,28,defaulted,2018-12-06 00:00:00,5,,0.8636,0,
17993,6416412,2761739,2018-06-14,4000,540,4,7,28,defaulted,14/06/18,4,,0.816,0,
47573,5905546,2762145,2018-05-21,1000,152,4,7,28,defaulted,21/05/18,4,,0.8442,0,
63824,5028066,2762248,2018-09-04,4000,540,4,7,28,defaulted,2018-09-04 00:00:00,4,,0.7654,503,
67521,5401743,2762622,2018-04-27,1000,152,4,7,28,defaulted,27/04/18,2,,0.8319,0,
75556,5165221,2762728,2018-04-16,1000,152,4,7,28,defaulted,16/04/18,2,,0.7861,0,
72482,5149133,2762851,2018-04-15,1000,152,4,7,28,defaulted,15/04/18,4,,0.8448,0,
9731,5800357,2763545,2018-05-16,3100,432,4,7,28,defaulted,16/05/18,3,,0.85,0,
1849,6323191,2764210,2018-09-06,4000,540,4,7,28,defaulted,2018-09-06 00:00:00,4,,0.8569,1000,
61821,5110624,2764397,2018-04-13,1000,152,4,7,28,defaulted,13/04/18,3,,0.8427,0,
63066,5902919,2764819,2018-05-21,1000,152,4,7,28,defaulted,21/05/18,2,,0.848,432,
15785,5370465,2765032,2018-04-26,2000,304,4,7,28,defaulted,26/04/18,2,,0.8503,105,
42171,5079244,2765081,2018-12-04,5000,664,4,7,28,defaulted,2018-12-04 00:00:00,4,,0.7829,3500,
27992,5215259,2765127,2018-04-18,3100,432,4,7,28,defaulted,18/04/18,2,,0.829,1340,
35507,6608040,2765137,2018-06-23,4000,574,1,28,28,defaulted,23/06/18,9,,0.8671,2140,
80107,4993939,2765336,2018-08-04,1000,152,4,7,28,defaulted,2018-08-04 00:00:00,4,,0.8348,0,
13782,6712456,2765587,2018-06-28,3100,432,4,7,28,defaulted,28/06/18,4,,0.8437,0,
83920,5579390,2765881,2018-05-05,3100,432,4,7,28,defaulted,2018-05-05 00:00:00,2,,0.8286,0,
8737,6635520,2766004,2018-06-24,2000,304,4,7,28,defaulted,24/06/18,3,,0.8531,0,
62849,6473804,2766330,2018-06-16,1000,152,4,7,28,defaulted,16/06/18,1,,0.5703,0,
90005,5609821,2766508,2018-07-05,250,38,4,7,28,defaulted,2018-07-05 00:00:00,2,,0.8629,0,
65615,5890075,2766665,2018-05-20,1000,152,4,7,28,defaulted,20/05/18,9,,0.8304,0,
30689,5095583,2766712,2018-12-04,5000,664,4,7,28,defaulted,2018-12-04 00:00:00,5,,0.8064,0,
82077,4884269,2767037,2018-03-04,500,76,4,7,28,defaulted,2018-03-04 00:00:00,2,,0.7607,0,
38143,5396890,2767191,2018-04-27,500,76,4,7,28,defaulted,27/04/18,2,,0.8384,28,
42786,6617256,2767305,2018-06-23,5000,664,4,7,28,defaulted,23/06/18,8,,0.8556,0,
23119,5077185,2767313,2018-11-04,2000,304,4,7,28,defaulted,2018-11-04 00:00:00,2,,0.8067,0,
5178,5442121,2768091,2018-04-29,4000,540,4,7,28,defaulted,29/04/18,4,,0.8666,319,
46635,5750471,2768578,2018-05-13,5000,664,4,7,28,defaulted,13/05/18,7,,0.887,255,
37916,4940956,2768722,2018-05-04,1000,152,4,7,28,defaulted,2018-05-04 00:00:00,3,,0.7901,0,
70889,4848347,2768995,2018-01-04,500,76,4,7,28,defaulted,2018-01-04 00:00:00,4,,0.8225,10,
9939,4968160,2769138,2018-07-04,1000,152,4,7,28,defaulted,2018-07-04 00:00:00,4,,0.8177,4,
40474,5293116,2769392,2018-04-22,5000,664,4,7,28,defaulted,22/04/18,4,,0.876,0,
84865,6407072,2770007,2018-06-13,1000,152,4,7,28,defaulted,13/06/18,3,,0.8013,0,
83070,6726487,2770193,2018-06-28,1000,152,4,7,28,defaulted,28/06/18,10,,0.8147,136,
34227,4951463,2770500,2018-06-04,250,38,4,7,28,defaulted,2018-06-04 00:00:00,4,,0.8075,0,
37654,4984398,2770695,2018-07-04,2000,284,4,7,28,defaulted,2018-07-04 00:00:00,1,,0.5891,0,
50212,5827927,2770904,2018-05-17,3100,432,4,7,28,defaulted,17/05/18,3,,0.7346,800,
86120,6646180,2772235,2018-06-25,4000,574,1,28,28,defaulted,25/06/18,4,,0.8676,0,
